Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,SUBTLCD,Lg10WF,Lg10CD
sulks,6,6,6,6,0.12,0.07,0.8451,0.8451
sulky,10,10,10,10,0.2,0.12,1.0414,1.0414
Sull,2,2,0,0,0.04,0.02,0.4771,0.4771
Sulla,5,4,0,0,0.1,0.05,0.7782,0.699
sullen,29,25,27,23,0.57,0.3,1.4771,1.415
sullied,15,14,15,14,0.29,0.17,1.2041,1.1761
sullies,3,3,3,3,0.06,0.04,0.6021,0.6021
Sully,192,36,15,15,3.76,0.43,2.2856,1.5682
sullying,2,2,2,2,0.04,0.02,0.4771,0.4771
sulphate,4,3,4,3,0.08,0.04,0.699,0.6021
sulphide,3,3,3,3,0.06,0.04,0.6021,0.6021
sulphur,43,22,29,14,0.84,0.26,1.6435,1.3617
sulphuric,11,3,10,3,0.22,0.04,1.0792,0.6021
sultan,164,48,82,31,3.22,0.57,2.2175,1.6902
Sultana,8,4,2,2,0.16,0.05,0.9542,0.699
sultans,4,3,4,3,0.08,0.04,0.699,0.6021
sultry,14,12,12,10,0.27,0.14,1.1761,1.1139
sum,523,358,419,339,10.25,4.27,2.7193,2.5551
sumac,4,4,2,2,0.08,0.05,0.699,0.699
Sumatra,22,11,0,0,0.43,0.13,1.3617,1.0792
Sumerian,12,11,1,1,0.24,0.13,1.1139,1.0792
Sumi,4,1,0,0,0.08,0.01,0.699,0.301
summa,9,9,5,5,0.18,0.11,1,1
summaries,6,6,6,6,0.12,0.07,0.8451,0.8451
summarily,11,11,11,11,0.22,0.13,1.0792,1.0792
summarise,6,5,6,5,0.12,0.06,0.8451,0.7782
summarising,2,2,2,2,0.04,0.02,0.4771,0.4771
summarize,20,19,19,18,0.39,0.23,1.3222,1.301
summarized,3,3,3,3,0.06,0.04,0.6021,0.6021
summary,85,69,79,65,1.67,0.82,1.9345,1.8451
summat,17,8,14,7,0.33,0.1,1.2553,0.9542
summation,33,25,32,24,0.65,0.3,1.5315,1.415
summations,5,5,5,5,0.1,0.06,0.7782,0.7782
summed,21,21,20,20,0.41,0.25,1.3424,1.3424
summer,4012,1629,2953,1493,78.67,19.42,3.6035,3.2122
summerhouse,22,14,22,14,0.43,0.17,1.3617,1.1761
summerhouses,2,1,2,1,0.04,0.01,0.4771,0.301
summering,3,3,2,2,0.06,0.04,0.6021,0.6021
Summerland,3,3,0,0,0.06,0.04,0.6021,0.6021
summers,134,112,88,81,2.63,1.34,2.1303,2.0531
summertime,61,50,47,41,1.2,0.6,1.7924,1.7076
summery,6,5,6,5,0.12,0.06,0.8451,0.7782
summing,4,4,4,4,0.08,0.05,0.699,0.699
summit,170,79,118,66,3.33,0.94,2.233,1.9031
summits,5,5,5,5,0.1,0.06,0.7782,0.7782
summon,197,147,167,129,3.86,1.75,2.2967,2.1703
summonable,2,1,2,1,0.04,0.01,0.4771,0.301
summoned,151,122,142,116,2.96,1.45,2.1818,2.0899
Summoner,2,2,0,0,0.04,0.02,0.4771,0.4771
summoning,29,23,28,22,0.57,0.27,1.4771,1.3802
summons,81,61,75,57,1.59,0.73,1.9138,1.7924
summonses,5,3,3,1,0.1,0.04,0.7782,0.6021
Sumner,108,12,0,0,2.12,0.14,2.0374,1.1139
sumo,42,18,24,13,0.82,0.21,1.6335,1.2788
sump,14,8,14,8,0.27,0.1,1.1761,0.9542
Sumpter,7,1,0,0,0.14,0.01,0.9031,0.301
sumptuous,16,14,16,14,0.31,0.17,1.2304,1.1761
sums,88,78,83,75,1.73,0.93,1.9494,1.8976
sun,3553,1957,3055,1757,69.67,23.33,3.5507,3.2918
sunbaked,4,4,4,4,0.08,0.05,0.699,0.699
sunbath,5,3,5,3,0.1,0.04,0.7782,0.6021
sunbathe,10,9,10,9,0.2,0.11,1.0414,1
sunbathes,2,2,2,2,0.04,0.02,0.4771,0.4771
sunbathing,19,18,17,16,0.37,0.21,1.301,1.2788
sunbaths,2,2,2,2,0.04,0.02,0.4771,0.4771
sunbeam,18,7,17,6,0.35,0.08,1.2788,0.9031
sunbeams,4,4,2,2,0.08,0.05,0.699,0.699
Sunbelt,3,1,0,0,0.06,0.01,0.6021,0.301
sunbird,2,2,1,1,0.04,0.02,0.4771,0.4771
sunblock,31,20,29,18,0.61,0.24,1.5051,1.3222
sunburn,33,27,27,22,0.65,0.32,1.5315,1.4472
sunburned,20,17,20,17,0.39,0.2,1.3222,1.2553
sunburns,2,2,1,1,0.04,0.02,0.4771,0.4771
sunburnt,5,5,4,4,0.1,0.06,0.7782,0.7782
sunburst,6,6,3,3,0.12,0.07,0.8451,0.8451
sundae,81,55,81,55,1.59,0.66,1.9138,1.7482
sundaes,27,23,27,23,0.53,0.27,1.4472,1.3802
Sunday,2206,1226,66,45,43.25,14.62,3.3438,3.0888
Sundays,135,125,5,5,2.65,1.49,2.1335,2.1004
sunder,2,2,2,2,0.04,0.02,0.4771,0.4771
sundered,2,1,2,1,0.04,0.01,0.4771,0.301
sundial,23,17,20,17,0.45,0.2,1.3802,1.2553
sundown,174,137,156,129,3.41,1.63,2.243,2.1399
sundowner,2,2,1,1,0.04,0.02,0.4771,0.4771
Sundowning,2,1,0,0,0.04,0.01,0.4771,0.301
sundress,4,3,4,3,0.08,0.04,0.699,0.6021
sundresses,3,3,3,3,0.06,0.04,0.6021,0.6021
sundries,4,4,4,4,0.08,0.05,0.699,0.699
sundry,13,13,13,13,0.25,0.15,1.1461,1.1461
Sunfish,8,4,3,1,0.16,0.05,0.9542,0.699
sunflower,34,24,24,16,0.67,0.29,1.5441,1.3979
sunflowers,24,17,17,14,0.47,0.2,1.3979,1.2553
sung,178,128,110,97,3.49,1.53,2.2529,2.1106
Sunglass,7,6,1,1,0.14,0.07,0.9031,0.8451
sunglasses,201,136,185,129,3.94,1.62,2.3054,2.1367
sunk,237,187,229,185,4.65,2.23,2.3766,2.2742
sunken,46,35,39,30,0.9,0.42,1.6721,1.5563
sunlamp,6,5,4,4,0.12,0.06,0.8451,0.7782
sunless,6,6,4,4,0.12,0.07,0.8451,0.8451
sunlight,236,168,214,157,4.63,2,2.3747,2.2279
sunlit,9,8,9,8,0.18,0.1,1,0.9542
Sunni,2,2,0,0,0.04,0.02,0.4771,0.4771
sunnier,4,3,3,3,0.08,0.04,0.699,0.6021
sunning,6,6,6,6,0.12,0.07,0.8451,0.8451
sunny,391,291,264,235,7.67,3.47,2.5933,2.4654
sunray,5,2,4,1,0.1,0.02,0.7782,0.4771
sunrise,309,228,256,193,6.06,2.72,2.4914,2.3598
sunrises,6,6,6,6,0.12,0.07,0.8451,0.8451
sunroof,22,19,22,19,0.43,0.23,1.3617,1.301
sunroom,7,6,6,5,0.14,0.07,0.9031,0.8451
suns,48,31,34,25,0.94,0.37,1.6902,1.5051
sunscreen,51,45,46,40,1,0.54,1.716,1.6628
sunset,526,375,375,283,10.31,4.47,2.7218,2.5752
sunsets,47,37,45,36,0.92,0.44,1.6812,1.5798
sunshine,604,400,408,321,11.84,4.77,2.7818,2.6031
sunshiny,11,9,11,9,0.22,0.11,1.0792,1
Sunspot,13,8,6,4,0.25,0.1,1.1461,0.9542
sunspots,10,7,9,6,0.2,0.08,1.0414,0.9031
sunstroke,15,14,14,13,0.29,0.17,1.2041,1.1761
Sunt,3,3,1,1,0.06,0.04,0.6021,0.6021
suntan,50,46,48,44,0.98,0.55,1.7076,1.6721
suntanned,6,4,6,4,0.12,0.05,0.8451,0.699
suntans,4,4,4,4,0.08,0.05,0.699,0.699
sunup,59,44,46,42,1.16,0.52,1.7782,1.6532
Sunways,22,1,0,0,0.43,0.01,1.3617,0.301
Sup,47,35,18,15,0.92,0.42,1.6812,1.5563
Supe,5,4,2,2,0.1,0.05,0.7782,0.699
super,1336,798,747,520,26.2,9.51,3.1261,2.9025
superb,147,128,120,108,2.88,1.53,2.1703,2.1106
superbly,11,10,10,9,0.22,0.12,1.0792,1.0414
supercharged,9,9,9,9,0.18,0.11,1,1
supercharger,8,6,8,6,0.16,0.07,0.9542,0.8451
Superchargers,3,2,1,1,0.06,0.02,0.6021,0.4771
supercilious,7,7,6,6,0.14,0.08,0.9031,0.9031
supercomputer,13,9,13,9,0.25,0.11,1.1461,1
supercomputers,3,3,3,3,0.06,0.04,0.6021,0.6021
superconducting,6,6,4,4,0.12,0.07,0.8451,0.8451
superconductivity,2,1,2,1,0.04,0.01,0.4771,0.301
superconductor,4,3,4,3,0.08,0.04,0.699,0.6021
superconductors,3,3,3,3,0.06,0.04,0.6021,0.6021
supercool,5,3,4,3,0.1,0.04,0.7782,0.6021
supercritical,2,2,2,2,0.04,0.02,0.4771,0.4771
superduper,6,2,6,2,0.12,0.02,0.8451,0.4771
superego,4,4,3,3,0.08,0.05,0.699,0.699
superficial,148,135,133,121,2.9,1.61,2.1732,2.1335
superficially,11,11,8,8,0.22,0.13,1.0792,1.0792
superfine,10,4,5,3,0.2,0.05,1.0414,0.699
superfluous,23,18,21,16,0.45,0.21,1.3802,1.2788
superfluously,2,2,1,1,0.04,0.02,0.4771,0.4771
superglue,11,9,8,8,0.22,0.11,1.0792,1
Supergrass,3,3,0,0,0.06,0.04,0.6021,0.6021
superheat,3,3,3,3,0.06,0.04,0.6021,0.6021
superheated,7,5,7,5,0.14,0.06,0.9031,0.7782
superheating,2,2,2,2,0.04,0.02,0.4771,0.4771
superhero,170,103,160,96,3.33,1.23,2.233,2.017
superheroes,58,38,49,30,1.14,0.45,1.7709,1.5911
superhighway,5,5,5,5,0.1,0.06,0.7782,0.7782
superhuman,41,39,38,36,0.8,0.46,1.6232,1.6021
superimpose,11,11,11,11,0.22,0.13,1.0792,1.0792
superimposed,2,2,2,2,0.04,0.02,0.4771,0.4771
superimposing,2,2,1,1,0.04,0.02,0.4771,0.4771
superimposition,2,2,2,2,0.04,0.02,0.4771,0.4771
superintendent,219,102,114,74,4.29,1.22,2.3424,2.0128
superintendents,3,3,2,2,0.06,0.04,0.6021,0.6021
superior,663,504,544,440,13,6.01,2.8222,2.7033
superiority,67,56,65,55,1.31,0.67,1.8325,1.7559
superiors,143,123,141,121,2.8,1.47,2.1584,2.0934
superlative,5,4,5,4,0.1,0.05,0.7782,0.699
superlatives,5,5,5,5,0.1,0.06,0.7782,0.7782
Superman,623,165,32,25,12.22,1.97,2.7952,2.2201
supermarket,255,184,243,177,5,2.19,2.4082,2.2672
supermarkets,34,29,30,27,0.67,0.35,1.5441,1.4771
supermen,13,8,10,6,0.25,0.1,1.1461,0.9542
supermodel,47,38,45,37,0.92,0.45,1.6812,1.5911
supermodels,10,9,8,7,0.2,0.11,1.0414,1
supermom,7,6,4,3,0.14,0.07,0.9031,0.8451
supernatural,225,142,215,139,4.41,1.69,2.3541,2.1553
supernaturally,7,7,7,7,0.14,0.08,0.9031,0.9031
supernova,20,15,19,15,0.39,0.18,1.3222,1.2041
superoxide,2,2,2,2,0.04,0.02,0.4771,0.4771
superposition,23,6,22,6,0.45,0.07,1.3802,0.8451
superpower,32,26,32,26,0.63,0.31,1.5185,1.4314
superpowers,27,23,26,22,0.53,0.27,1.4472,1.3802
supers,4,3,4,3,0.08,0.04,0.699,0.6021
supersecret,5,5,4,4,0.1,0.06,0.7782,0.7782
supersede,8,7,8,7,0.16,0.08,0.9542,0.9031
superseded,8,8,8,8,0.16,0.1,0.9542,0.9542
supersedes,11,11,11,11,0.22,0.13,1.0792,1.0792
supersensitive,2,2,1,1,0.04,0.02,0.4771,0.4771
supersize,5,5,3,3,0.1,0.06,0.7782,0.7782
supersized,5,5,5,5,0.1,0.06,0.7782,0.7782
supersonic,20,17,15,15,0.39,0.2,1.3222,1.2553
Supersonics,4,4,0,0,0.08,0.05,0.699,0.699
superstar,175,100,130,85,3.43,1.19,2.2455,2.0043
superstars,15,15,13,13,0.29,0.18,1.2041,1.2041
superstition,105,78,89,73,2.06,0.93,2.0253,1.8976
superstitions,27,24,27,24,0.53,0.29,1.4472,1.3979
superstitious,175,140,165,135,3.43,1.67,2.2455,2.1492
Superstore,22,3,3,1,0.43,0.04,1.3617,0.6021
superstrong,3,3,3,3,0.06,0.04,0.6021,0.6021
superstructure,14,9,14,9,0.27,0.11,1.1761,1
supertanker,3,3,3,3,0.06,0.04,0.6021,0.6021
supertrain,4,1,4,1,0.08,0.01,0.699,0.301
Supertramp,3,3,0,0,0.06,0.04,0.6021,0.6021
supervening,2,2,2,2,0.04,0.02,0.4771,0.4771
supervise,98,90,94,87,1.92,1.07,1.9956,1.959
supervised,71,64,70,64,1.39,0.76,1.8573,1.8129
supervises,8,7,7,7,0.16,0.08,0.9542,0.9031
supervising,44,41,36,36,0.86,0.49,1.6532,1.6232
supervision,126,117,124,115,2.47,1.39,2.1038,2.0719
supervisor,304,240,266,222,5.96,2.86,2.4843,2.382
supervisors,19,18,17,16,0.37,0.21,1.301,1.2788
supervisory,16,14,11,10,0.31,0.17,1.2304,1.1761
Superwoman,17,6,1,1,0.33,0.07,1.2553,0.8451
supine,4,4,3,3,0.08,0.05,0.699,0.699
supped,5,5,5,5,0.1,0.06,0.7782,0.7782
supper,988,591,898,555,19.37,7.05,2.9952,2.7723
suppers,12,11,10,9,0.24,0.13,1.1139,1.0792
suppertime,31,27,25,21,0.61,0.32,1.5051,1.4472
supping,4,3,4,3,0.08,0.04,0.699,0.6021
supplant,3,3,3,3,0.06,0.04,0.6021,0.6021
supplanted,5,5,5,5,0.1,0.06,0.7782,0.7782
supple,31,30,27,26,0.61,0.36,1.5051,1.4914
supplement,58,42,53,39,1.14,0.5,1.7709,1.6335
supplemental,30,24,25,23,0.59,0.29,1.4914,1.3979
supplementals,2,1,2,1,0.04,0.01,0.4771,0.301
supplementary,13,10,13,10,0.25,0.12,1.1461,1.0414
supplemented,2,2,2,2,0.04,0.02,0.4771,0.4771
supplementing,3,3,3,3,0.06,0.04,0.6021,0.6021
supplements,23,22,19,18,0.45,0.26,1.3802,1.3617
supplicant,4,4,3,3,0.08,0.05,0.699,0.699
supplicate,3,3,3,3,0.06,0.04,0.6021,0.6021
supplication,6,5,6,5,0.12,0.06,0.8451,0.7782
supplications,4,4,4,4,0.08,0.05,0.699,0.699
supplied,122,111,120,109,2.39,1.32,2.0899,2.0492
supplier,99,76,99,76,1.94,0.91,2,1.8865
suppliers,38,34,36,32,0.75,0.41,1.5911,1.5441
supplies,717,514,684,496,14.06,6.13,2.8561,2.7118
supply,952,700,873,652,18.67,8.35,2.9791,2.8457
supplying,42,41,41,40,0.82,0.49,1.6335,1.6232
support,2587,1658,2489,1620,50.73,19.77,3.413,3.2198
supportable,2,2,2,2,0.04,0.02,0.4771,0.4771
supported,186,162,183,159,3.65,1.93,2.2718,2.2122
supporter,37,32,36,31,0.73,0.38,1.5798,1.5185
supporters,53,45,50,43,1.04,0.54,1.7324,1.6628
supporting,234,208,221,199,4.59,2.48,2.3711,2.3201
supportive,237,201,231,197,4.65,2.4,2.3766,2.3054
supports,105,100,103,98,2.06,1.19,2.0253,2.0043
suppose,6416,2854,5507,2688,125.8,34.02,3.8073,3.4556
supposed,12865,5464,12755,5444,252.25,65.14,4.1094,3.7376
supposedly,262,235,185,172,5.14,2.8,2.42,2.3729
supposes,25,10,24,10,0.49,0.12,1.415,1.0414
Supposing,178,132,66,59,3.49,1.57,2.2529,2.1239
supposition,16,14,14,12,0.31,0.17,1.2304,1.1761
suppositionally,2,1,2,1,0.04,0.01,0.4771,0.301
suppositions,5,4,5,4,0.1,0.05,0.7782,0.699
suppositories,11,8,9,7,0.22,0.1,1.0792,0.9542
suppository,13,11,13,11,0.25,0.13,1.1461,1.0792
suppress,76,68,73,66,1.49,0.81,1.8865,1.8388
suppressant,4,4,4,4,0.08,0.05,0.699,0.699
suppressed,35,33,33,31,0.69,0.39,1.5563,1.5315
suppresses,7,7,7,7,0.14,0.08,0.9031,0.9031
suppressing,35,29,32,27,0.69,0.35,1.5563,1.4771
suppression,25,21,24,20,0.49,0.25,1.415,1.3424
suppressive,4,4,3,3,0.08,0.05,0.699,0.699
suppressor,9,3,8,3,0.18,0.04,1,0.6021
supraorbital,2,2,2,2,0.04,0.02,0.4771,0.4771
supraventricular,2,2,1,1,0.04,0.02,0.4771,0.4771
supremacist,4,3,4,3,0.08,0.04,0.699,0.6021
supremacists,6,3,5,2,0.12,0.04,0.8451,0.6021
supremacy,29,20,29,20,0.57,0.24,1.4771,1.3222
Supreme,447,292,208,147,8.76,3.48,2.6513,2.4669
supremely,20,19,20,19,0.39,0.23,1.3222,1.301
Supremo,9,3,3,2,0.18,0.04,1,0.6021
supremos,2,1,2,1,0.04,0.01,0.4771,0.301
supressed,2,2,1,1,0.04,0.02,0.4771,0.4771
sur,30,24,18,13,0.59,0.29,1.4914,1.3979
sura,4,4,2,2,0.08,0.05,0.699,0.699
Surat,19,1,0,0,0.37,0.01,1.301,0.301
surcease,5,5,3,3,0.1,0.06,0.7782,0.7782
surcharge,11,11,11,11,0.22,0.13,1.0792,1.0792
Surd,3,1,0,0,0.06,0.01,0.6021,0.301
sure,56091,8007,40398,7768,1099.82,95.46,4.7489,3.9035
surefire,13,13,11,11,0.25,0.15,1.1461,1.1461
surely,1407,994,716,565,27.59,11.85,3.1486,2.9978
surer,12,11,12,11,0.24,0.13,1.1139,1.0792
surest,15,15,14,14,0.29,0.18,1.2041,1.2041
surety,7,6,7,6,0.14,0.07,0.9031,0.8451
surf,324,158,251,133,6.35,1.88,2.5119,2.2014
surface,930,543,890,537,18.24,6.47,2.9689,2.7356
surfaced,43,40,42,39,0.84,0.48,1.6435,1.6128
surfaces,37,35,35,33,0.73,0.42,1.5798,1.5563
surfacing,17,15,17,15,0.33,0.18,1.2553,1.2041
surfactant,3,2,2,1,0.06,0.02,0.6021,0.4771
surfboard,47,29,45,29,0.92,0.35,1.6812,1.4771
surfboarding,2,1,2,1,0.04,0.01,0.4771,0.301
surfboards,14,9,14,9,0.27,0.11,1.1761,1
surfed,21,13,21,13,0.41,0.15,1.3424,1.1461
surfeit,4,4,4,4,0.08,0.05,0.699,0.699
surfeiting,2,2,2,2,0.04,0.02,0.4771,0.4771
surfer,83,55,70,50,1.63,0.66,1.9243,1.7482
surfers,62,26,55,24,1.22,0.31,1.7993,1.4314
surfing,230,102,210,95,4.51,1.22,2.3636,2.0128
Surfrider,4,2,0,0,0.08,0.02,0.699,0.4771
surfs,6,6,6,6,0.12,0.07,0.8451,0.8451
surg,2,2,2,2,0.04,0.02,0.4771,0.4771
surge,94,70,91,68,1.84,0.83,1.9777,1.8513
surged,7,7,7,7,0.14,0.08,0.9031,0.9031
surgeon,838,500,780,472,16.43,5.96,2.9238,2.6998
surgeons,195,149,175,138,3.82,1.78,2.2923,2.1761
surgeries,42,31,40,29,0.82,0.37,1.6335,1.5051
surgery,1651,768,1514,749,32.37,9.16,3.218,2.8859
surges,19,17,19,17,0.37,0.2,1.301,1.2553
surgical,409,235,331,209,8.02,2.8,2.6128,2.3729
surgically,55,52,52,50,1.08,0.62,1.7482,1.7243
surging,17,14,16,13,0.33,0.17,1.2553,1.1761
surliness,2,2,2,2,0.04,0.02,0.4771,0.4771
surly,36,34,35,33,0.71,0.41,1.5682,1.5441
surmise,18,16,16,15,0.35,0.19,1.2788,1.2304
surmised,10,9,8,8,0.2,0.11,1.0414,1
surmount,5,3,5,3,0.1,0.04,0.7782,0.6021
surmountable,3,3,3,3,0.06,0.04,0.6021,0.6021
surname,48,34,43,32,0.94,0.41,1.6902,1.5441
surnamed,4,1,4,1,0.08,0.01,0.699,0.301
surnames,5,5,5,5,0.1,0.06,0.7782,0.7782
surpass,18,17,18,17,0.35,0.2,1.2788,1.2553
surpassed,66,63,66,63,1.29,0.75,1.8261,1.8062
surpasses,16,14,16,14,0.31,0.17,1.2304,1.1761
surpassing,12,12,12,12,0.24,0.14,1.1139,1.1139
surplus,104,87,97,83,2.04,1.04,2.0212,1.9445
surpluses,3,3,2,2,0.06,0.04,0.6021,0.6021
surprise,4534,2738,3954,2556,88.9,32.64,3.6566,3.4376
surprised,2808,2099,2669,2017,55.06,25.02,3.4486,3.3222
surprises,497,418,484,412,9.75,4.98,2.6972,2.6222
surprising,307,276,285,258,6.02,3.29,2.4886,2.4425
surprisingly,162,149,117,110,3.18,1.78,2.2122,2.1761
surreal,57,52,51,47,1.12,0.62,1.7634,1.7243
surrealism,14,9,11,8,0.27,0.11,1.1761,1
surrealist,7,7,7,7,0.14,0.08,0.9031,0.9031
surrealistic,11,5,10,5,0.22,0.06,1.0792,0.7782
surrealists,11,7,9,5,0.22,0.08,1.0792,0.9031
surrender,789,438,647,379,15.47,5.22,2.8976,2.6425
surrendered,118,96,117,95,2.31,1.14,2.0755,1.9868
surrendering,50,45,44,39,0.98,0.54,1.7076,1.6628
surrenders,19,19,18,18,0.37,0.23,1.301,1.301
surreptitious,7,4,5,3,0.14,0.05,0.9031,0.699
surreptitiously,3,3,3,3,0.06,0.04,0.6021,0.6021
Surrey,25,13,8,4,0.49,0.15,1.415,1.1461
surrogacy,5,3,5,3,0.1,0.04,0.7782,0.6021
surrogate,95,56,91,56,1.86,0.67,1.9823,1.7559
surrogates,14,11,13,10,0.27,0.13,1.1761,1.0792
surround,156,132,120,104,3.06,1.57,2.1959,2.1239
surrounded,677,579,654,564,13.27,6.9,2.8312,2.7634
surrounding,192,180,186,174,3.76,2.15,2.2856,2.2577
surroundings,107,100,107,100,2.1,1.19,2.0334,2.0043
surrounds,45,45,45,45,0.88,0.54,1.6628,1.6628
surtax,2,1,2,1,0.04,0.01,0.4771,0.301
surtout,2,2,2,2,0.04,0.02,0.4771,0.4771
surveil,13,12,12,11,0.25,0.14,1.1461,1.1139
surveillance,952,553,884,531,18.67,6.59,2.9791,2.7435
survey,227,153,198,139,4.45,1.82,2.3579,2.1875
surveyed,15,14,15,14,0.29,0.17,1.2041,1.1761
surveying,17,15,17,15,0.33,0.18,1.2553,1.2041
surveyor,13,12,12,11,0.25,0.14,1.1461,1.1139
surveyors,11,9,11,9,0.22,0.11,1.0792,1
surveys,28,19,25,18,0.55,0.23,1.4624,1.301
survivability,3,3,3,3,0.06,0.04,0.6021,0.6021
survivable,2,2,2,2,0.04,0.02,0.4771,0.4771
survival,515,421,463,388,10.1,5.02,2.7126,2.6253
survivalist,5,5,5,5,0.1,0.06,0.7782,0.7782
survivalists,2,2,1,1,0.04,0.02,0.4771,0.4771
survivals,2,2,1,1,0.04,0.02,0.4771,0.4771
survive,1537,1108,1514,1099,30.14,13.21,3.187,3.0449
survived,660,545,652,539,12.94,6.5,2.8202,2.7372
survives,89,81,86,79,1.75,0.97,1.9542,1.9138
surviving,185,172,175,163,3.63,2.05,2.2695,2.238
survivor,221,153,191,138,4.33,1.82,2.3464,2.1875
survivors,333,218,319,211,6.53,2.6,2.5237,2.3404
survivorship,3,3,3,3,0.06,0.04,0.6021,0.6021
Susan,1835,369,6,4,35.98,4.4,3.2639,2.5682
susceptibility,5,5,5,5,0.1,0.06,0.7782,0.7782
susceptible,65,58,61,56,1.27,0.69,1.8195,1.7709
sushi,222,144,177,119,4.35,1.72,2.3483,2.1614
suspect,2254,1297,2079,1253,44.2,15.46,3.3531,3.1133
suspected,497,413,472,398,9.75,4.92,2.6972,2.617
suspecting,49,44,44,39,0.96,0.52,1.699,1.6532
suspects,635,436,588,420,12.45,5.2,2.8035,2.6405
suspend,141,117,130,110,2.76,1.39,2.1523,2.0719
suspended,373,285,352,275,7.31,3.4,2.5729,2.4564
suspender,2,2,1,1,0.04,0.02,0.4771,0.4771
suspenders,43,37,41,36,0.84,0.44,1.6435,1.5798
suspending,20,20,19,19,0.39,0.24,1.3222,1.3222
suspends,4,4,4,4,0.08,0.05,0.699,0.699
suspense,114,106,111,104,2.24,1.26,2.0607,2.0294
suspenseful,11,10,7,7,0.22,0.12,1.0792,1.0414
suspension,222,152,212,148,4.35,1.81,2.3483,2.1847
suspensions,4,4,4,4,0.08,0.05,0.699,0.699
suspicion,373,308,343,293,7.31,3.67,2.5729,2.49
suspicioned,2,2,2,2,0.04,0.02,0.4771,0.4771
suspicions,166,148,160,146,3.25,1.76,2.2227,2.1732
suspicious,815,639,779,621,15.98,7.62,2.9117,2.8062
suspiciously,22,22,21,21,0.43,0.26,1.3617,1.3617
suspiciousness,2,1,2,1,0.04,0.01,0.4771,0.301
suss,11,10,11,10,0.22,0.12,1.0792,1.0414
sussed,7,7,6,6,0.14,0.08,0.9031,0.9031
Sussex,25,16,0,0,0.49,0.19,1.415,1.2304
sustain,136,125,131,121,2.67,1.49,2.1367,2.1004
sustainability,3,2,3,2,0.06,0.02,0.6021,0.4771
sustainable,7,5,7,5,0.14,0.06,0.9031,0.7782
Sustained,397,253,177,156,7.78,3.02,2.5999,2.4048
sustainer,2,2,1,1,0.04,0.02,0.4771,0.4771
sustaining,28,26,27,25,0.55,0.31,1.4624,1.4314
sustains,15,15,15,15,0.29,0.18,1.2041,1.2041
sustenance,29,26,27,24,0.57,0.31,1.4771,1.4314
Susu,5,2,0,0,0.1,0.02,0.7782,0.4771
Sutler,19,3,3,2,0.37,0.04,1.301,0.6021
Sutor,5,1,0,0,0.1,0.01,0.7782,0.301
Sutra,58,27,27,5,1.14,0.32,1.7709,1.4472
sutras,2,2,2,2,0.04,0.02,0.4771,0.4771
Sutter,90,13,0,0,1.76,0.15,1.959,1.1461
suture,126,84,75,56,2.47,1,2.1038,1.9294
sutured,7,7,6,6,0.14,0.08,0.9031,0.9031
sutures,84,58,67,53,1.65,0.69,1.9294,1.7709
suturing,26,20,22,17,0.51,0.24,1.4314,1.3222
Suz,13,4,0,0,0.25,0.05,1.1461,0.699
Suzanne,228,51,0,0,4.47,0.61,2.3598,1.716
Suzette,55,15,10,7,1.08,0.18,1.7482,1.2041
Suzettes,2,1,0,0,0.04,0.01,0.4771,0.301
Suzuki,47,17,0,0,0.92,0.2,1.6812,1.2553
svelte,5,5,5,5,0.1,0.06,0.7782,0.7782
Svengali,17,9,0,0,0.33,0.11,1.2553,1
Sw,11,11,5,5,0.22,0.13,1.0792,1.0792
Swa,9,4,0,0,0.18,0.05,1,0.699
swab,121,88,102,76,2.37,1.05,2.0864,1.9494
swabbed,21,20,21,20,0.41,0.24,1.3424,1.3222
swabbie,4,2,4,2,0.08,0.02,0.699,0.4771
swabbies,2,1,2,1,0.04,0.01,0.4771,0.301
swabbing,12,8,11,8,0.24,0.1,1.1139,0.9542
swabs,43,29,42,28,0.84,0.35,1.6435,1.4771
swacked,3,2,3,2,0.06,0.02,0.6021,0.4771
swaddle,4,4,3,3,0.08,0.05,0.699,0.699
swaddled,2,2,2,2,0.04,0.02,0.4771,0.4771
swaddling,10,8,9,8,0.2,0.1,1.0414,0.9542
swag,25,17,22,16,0.49,0.2,1.415,1.2553
swagger,12,9,12,9,0.24,0.11,1.1139,1
swaggering,13,11,12,10,0.25,0.13,1.1461,1.0792
swags,2,2,1,1,0.04,0.02,0.4771,0.4771
Swahili,21,20,3,2,0.41,0.24,1.3424,1.3222
Swain,12,8,5,4,0.24,0.1,1.1139,0.9542
Swales,14,1,0,0,0.27,0.01,1.1761,0.301
swallow,649,476,533,432,12.73,5.67,2.8129,2.6785
swallowed,342,301,332,295,6.71,3.59,2.5353,2.48
swallower,9,6,7,5,0.18,0.07,1,0.8451
swallowing,74,69,69,64,1.45,0.82,1.8751,1.8451
swallows,85,66,66,61,1.67,0.79,1.9345,1.8261
Swallowtail,3,3,1,1,0.06,0.04,0.6021,0.6021
swam,123,101,119,99,2.41,1.2,2.0934,2.0086
swami,37,23,26,16,0.73,0.27,1.5798,1.3802
swamis,4,3,2,2,0.08,0.04,0.699,0.6021
swamp,458,204,363,159,8.98,2.43,2.6618,2.3118
swamped,81,78,80,77,1.59,0.93,1.9138,1.8976
swamps,45,34,38,29,0.88,0.41,1.6628,1.5441
